"manyclasses_institution_id","manyclasses_course_id","manyclasses_student_id","outcome","student_cumulativeGrade","student_accessedAllTreatmentQuizzes","student_accessedAllDelayedFeedback","student_accessedAllImmediateFeedback","student_nbrOfQuizzesWithFeedbackView","student_timeSpentOnTreatmentQuizzes","student_avgTimeSpentOnTreatmentQuizzes","student_timeSpentViewingFeedback","student_avgTimeSpentViewingFeedback","student_daysSubmittedBeforeDueDate","student_daysFeedbackAfterSubmission"
"2","23","c8243a565af2c2d65cdf9800705404f5","-0.226811051",-2.85821125601556,"yes","yes","yes",2,0.471868434659218,-0.428903546846087,0.99545473865625,-0.870876946146422,0.0753703703703704,3.15212962962963
"2","23","c937943fde2e766b900afd85b02da1ca","0.149168476",0.579267213011527,"yes","yes","yes",2,0.905126508781782,0.989802968033103,-0.198677471924254,-0.612292062879191,0.0675115740740741,3.1178587962963
"2","23","cf71c3dc31ff3922c9f9590250193777","-0.179266135",0.29578924675974,"yes","yes","yes",2,0.624845976880271,0.0720224571729852,-0.637106826398075,-0.418353400428769,0.0387384259259259,3.74314814814815
"2","23","cf821fa6bc0c6191299f6765f8e124ba","0.982320808",0.154050263633848,"yes","yes","yes",2,0.763916469808502,0.52740973355396,-0.64408658373665,-0.321384069203557,0.10072337962963,3.20603009259259
"2","23","da68079a77450c5d6b4f54aec59f62f9","0.239243077",-1.23622428389665,"yes","yes","yes",2,0.270751106424546,-1.08746360807396,1.24440593557316,-0.579968952470788,0.113003472222222,3.28806712962963
"2","23","df8bb57b91187e641994ec327f6d309a","-2.46995591",-1.19431884540725,"yes","yes","yes",2,0.793870114439198,0.625493146928324,-0.626442026268731,-0.0627991859363273,0.0885416666666667,3.23269675925926
"2","23","e2dd8752fda6c8c883979ff4304bef82","-0.815211294",0.594057367772489,"yes","yes","yes",2,0.699730088457011,0.317230990608895,-0.141559699777808,-0.919361611759027,0.0515972222222222,3.41797453703704
"2","23","e2e4432a70445478f4f173bcc20378cc","-1.307866635",-0.380860333554304,"yes","yes","yes",2,0.622706430835222,0.0650164990748163,0.184340134246606,1.24628678560403,0.0322685185185185,3.06761574074074
"2","23","e41322ba82f313730a26a60909d8956a","0.620893171",-2.21114198522344,"yes","yes","yes",2,0.0846106005052221,-1.69698196261465,-0.60837585172074,-1.21026960543466,0.132633101851852,3.21394675925926
"2","23","e9efde10469f066edb4fd75f0f216ffa","-0.143579912",0.511479003690447,"yes","yes","yes",2,0.81633534791222,0.699055706959096,-0.628072956903151,-0.838553835738018,0.0810532407407407,3.21915509259259
"2","23","ea0a5c73bb71e501440e8b2b616fbdda","-0.51943554",1.20291873876545,"yes","yes","yes",2,0.601310970384725,-0.00504308190687209,1.95669240130438,3.04021941327043,0.0697280092592593,3.17971064814815
"2","23","eb2dc7684d65503176fd5c541531d6e2","1.165169257",0.708681067169951,"yes","yes","yes",2,-0.140041734224996,-2.43260756292238,-0.642154498045035,0.842247905498978,0.126296296296296,3.22841435185185
"2","23","eb6f8981cb36a81494f9b46659e3b28c","-0.640805164",-0.587922500207783,"yes","yes","yes",2,0.152006300924288,-1.47629428252233,-0.645252092919041,-0.644615173287595,0.0172511574074074,67.8613310185185
"2","23","ebc764b12d8221336d6f03ab728a0491","0.61700015",-0.77156692182307,"yes","yes","yes",2,0.239727688771325,-1.18905000049741,-0.348750468023358,-1.22643116063886,0.102193287037037,3.18002314814815
"2","23","ee4c882d47e62292881595c73c2462ac","0.543956622",-0.0123389774269833,"yes","yes","yes",2,0.626985522925321,0.079028415271154,0.238720133145825,-0.0143145203237217,0.0737326388888889,4.90047453703704
"2","23","f3bf6ecb177681fd8d26d987fb4eebc0","-0.822328744",-2.1864917272885,"yes","no","yes",1,0.281448836649794,-1.05243381758311,-0.629487994561504,-0.482999621245576,0.0231076388888889,NA
"2","23","f437c69c9d7b21ef5246ece3ef29ced6","0.742760974",0.0418915900298798,"yes","yes","yes",2,0.56493868761888,-0.124144369575742,-0.644922777908446,NA,0.0854166666666667,3.74850694444444
"2","23","f62eab72435585a85aec8140320c32dc","0.578685166",-0.527529368267184,"yes","no","yes",1,0.881591502286235,0.912737428953246,-0.619541273243862,0.809924795090574,0.0611053240740741,NA
"2","23","f880ed248d1c372d7d07095b82ec3684","0.214156225",-1.69718410727999,"yes","yes","yes",2,0.667636897781265,0.212141619136362,-0.64209974258009,3.36345051735447,0.0992766203703704,4.28282407407407
"2","23","fbece6ed566ddc4f215f8d6e9a0c9cea","1.007119754",-1.13885576505364,"yes","yes","yes",2,0.840940127430291,0.779624225088038,1.30986374725159,1.16547900958302,0.0847800925925926,3.12579861111111
"2","23","fc1c945176241406e3c81307d50a00bc","0.385411371",0.829467331051145,"yes","no","yes",1,0.705078953569635,0.334745885854317,0.890752903031131,-1.06481560859684,0.0688020833333333,NA
"2","26","04d62ee8f8f32e64c4e07f4af9b1e51c","-0.835965756",-0.513702806268995,"yes","yes","no",9,-0.131624329407605,-0.198406735025722,1.47864863218018,-0.586096281982193,0.127667824074074,2.12147453703704
"2","26","093a74c1a7571eb104f0d336b69aba62","-0.378428959",-0.560348274599848,"yes","no","yes",8,-0.192827540680048,-0.673971905791342,-0.202613314233379,-0.692762130704046,0.128572916666667,2.1773225308642
"2","26","0c4782f7803f7c2c545731611c17868b","-0.48804482",-3.15405326946201,"yes","no","no",6,-0.154758307729868,-0.378163877217846,0.420029738026616,-0.154140143900898,0.514929398148148,2.48105324074074
"2","26","0ee0d2815b5052e67a879cb09306bdda","0.127942361",-0.50502457960279,"yes","no","no",4,-0.137803834527548,-0.246423127409623,-0.600028482296858,-0.662926425119182,0.0710856481481481,NA
"2","26","14480dbf3375f1ad395671e52e4593e3","-1.164264855",0.100281730365041,"yes","no","yes",6,-0.116889255931461,-0.0839113092427022,-0.606642335071045,-0.588657286753426,1.02844907407407,2.2127662037037
"2","26","223d4b9e9793402ca2b745269781f2b9","-0.628949033",-1.02137906624201,"no","no","no",4,-0.147134016905827,-0.158302903076915,-0.479406607925668,-0.694938984759594,0.375982349537037,2.23649305555556
"2","26","24eb9cacec729acc0369665f4f075ca0","0.776248051",-0.0797914729587218,"no","no","no",6,-0.176473610933046,-0.500842378322629,-0.453079594346506,-0.631767533735847,0.0709259259259259,3.26451388888889
"2","26","2d3eb4f55c7d47ff313956328e34d19f","0.448401781",-0.0494176796270026,"yes","no","yes",9,-0.160424304677872,-0.422190175023367,1.67908751177164,-0.432676089905517,0.109883101851852,2.16429108796296
"2","26","30c399b2c5b55d4aef5c5a3221c7e9ac","0.145132866",1.09827779697867,"yes","no","yes",6,-0.132964672771649,-0.208821558162512,1.51991946006428,-0.656097079062561,0.0933969907407407,6.96943287037037
"2","26","3b6dbe0d5906f78286873918a9b30d31","-0.063564821",0.293372273688113,"no","no","no",4,-0.122755434031237,0.227035891738354,-0.472823819067026,-0.66740818346884,0.117281746031746,2.23530671296296
"2","26","48b719182a68daff9ce088bed93278f8","-0.349229103",1.3022161236345,"yes","yes","yes",10,-0.139178992004943,-0.257108465433082,-0.60776822943225,-0.414143104485121,1.25637731481481,3.05944212962963
"2","26","5b6e28b7e7c7852c54b0acbbb921a554","-0.095529185",1.01908897864954,"no","no","yes",8,0.0323327374226391,1.30191391225979,0.792232741924388,0.424494493637562,0.559911265432099,2.41105324074074
"2","26","5c28de073d1327b45c36402b746b3c80","-0.04644248",0.893254691989565,"yes","no","no",4,-0.142233930451563,-0.280846146738363,-0.605749765231047,-0.346322210275505,0.556336805555556,NA
"2","26","72d3a903a75552fbb1413bb8e6279a88","-0.440996838",0.708842375332699,"no","no","no",4,-0.139814349573613,-0.184339960918889,-0.474504031743404,0.857670157800397,1.95861625514403,NA
"2","26","86415ac227f3e65d8eb45c5243a96ecd","0.164500654",0.406189220348784,"yes","no","yes",8,-0.0992907216321325,0.0528339659689139,-0.423468779739601,0.55891294495625,1.12946296296296,3.75608024691358
"2","26","894c8191901ed012023d5eda9b09b779","-0.111559731",1.0744126736466,"yes","no","yes",6,0.116443635280558,1.72914708994039,-0.516503135869729,-0.581774586430737,2.59673611111111,4.32445601851852
"2","26","8960850f8df9243fd1b61f1c85fa46be","0.282985377",-0.636282757929146,"no","no","yes",6,-0.194315844025837,-0.61657202827608,-0.603155583128407,1.18782635622518,0.374097222222222,2.89828703703704
"2","26","8b885518ab88ff9df714a5741f3dce87","-0.004959223",-1.51929232121555,"no","no","no",4,-0.193471601777056,-0.557940341901876,-0.35805921854919,NA,0.000398478835978836,NA
"2","26","8b98fece736e9d7f0095086583587793","-0.49639669",0.854202671991641,"yes","no","yes",7,-0.171547413893768,-0.508619681314388,-0.160182076526359,0.348243625389304,1.33959837962963,4.4218287037037
"2","26","9e319f4d1979f4cb97f56e9210dc6261","0.665315248",0.532023507008763,"yes","no","yes",5,-0.16857080720219,-0.485490658504115,-0.425634279807718,0.563368026172874,0.803729166666667,NA
"2","26","ac1708fcc8c63cf9d06bd1bbcece35c6","1.226815976",-2.20595700617906,"no","no","yes",5,-0.182226643164429,-0.433117044195639,0.0131669977819946,NA,0.0189930555555556,NA
"2","26","b961a4c30b058e6b025b8f0a024a0e1a","0.347362917",0.246726805357259,"no","no","no",4,-0.158640081368593,-0.039614496550512,-0.608910000905844,0.327115336026632,0.177501929012346,2.75953703703704
"2","26","bc54813aa97cb39e0539f0de288e43fb","0.988054816",-0.0494176796270026,"no","no","no",8,-0.1439398220058,-0.219957754330421,-0.476452084402704,-0.701981747880485,0.914030349794239,3.13509837962963
"2","26","c67c6b42f20efc6cd3cee46eade0d4d8","-0.847052235",-0.497431131269859,"yes","no","yes",5,-0.161425210436736,-0.429967478015125,-0.397048574413804,-0.694938984759594,0.1623125,NA
"2","26","cf281c73c373d0105c48728f513376fe","1.579110765",-1.2361651762306,"yes","no","yes",7,0.402511204692198,0.102480961975241,-0.439033182046208,0.430462549399097,0.366158564814815,2.11818287037037
"2","26","d18a6f6468d06e5de4153aafc39127b6","0.056876532",0.839015775325781,"yes","no","no",6,-0.136507008805194,-0.23634644788117,-0.584230755469045,2.05131179825923,0.430238425925926,4.97046296296296
"2","26","d39fd89e2b923e4c6b175a44369f36b3","0.446342125",1.27835100030243,"yes","no","no",6,-0.135453881876302,-0.228163372559407,-0.06637250312607,0.548268768875813,0.149152777777778,3.02416666666667
"2","26","dab87b17a8d3d705a134182ecf1fd81f","0.377467382",0.0601449320338419,"yes","no","yes",8,-0.186160637973181,-0.622168304994063,1.59410630316929,-0.683654557486349,0.996362268518519,3.19514660493827
"2","26","e64c57e316cc61eb2170c360f4277741","0.532987045",-0.403055416274876,"yes","no","yes",8,-0.13838697092619,-0.250954251761343,-0.213096350266027,-0.700167702834195,0.921121527777778,2.94288194444444
"2","26","e78ba3b35839b556c07530d084c6e761","0.452479946",-0.332544824611956,"yes","no","no",4,-0.0611779710402628,0.348980138150747,-0.595810692875056,-0.624511353550687,0.484568287037037,NA
"2","26","e79b1b9929bb6f0659c549e8b05daad5","-0.23774868",0.665451242001673,"yes","no","yes",6,-0.0811003474058234,0.194177994253918,-0.521298023811437,1.64645962734015,0.244166666666667,2.6331712962963
"2","26","eeac359b28a21262869e1d9c96c1e9b9","-0.22888449",0.811896316993889,"no","no","yes",5,-0.195943403825033,-0.66893732317832,-0.603306070541492,0.623978472425388,1.58394290123457,NA
"2","26","f7d5d80631bb0f7e4ade3f73214a2661","0.129226236",0.996308633650756,"yes","no","no",8,-0.0164766494965673,0.696321252634852,0.494285612055062,-0.120249514094914,0.170790509259259,2.83529224537037
"2","26","fb1cfa38e4b30d6bf2cb24d128d7bed5","-0.653015006",-0.112334822956992,"yes","yes","no",9,-0.137925683924279,-0.247369929512967,0.0729022170661519,-0.677332076957367,0.344267361111111,7.53489351851852
"2","26","fd220886bc290477a7994fdba7843506","-0.223584321",0.657857793668742,"yes","no","no",7,-0.181982944370966,-0.58970651859368,3.1525719011235,-0.699100617512848,0.346539351851852,5.37271604938272
"2","26","ff7570f6d1141b5648593333d42919d6","-0.105099602",-0.961716257911851,"yes","no","yes",6,-0.170442065794849,-0.50003083366262,-0.527346513322702,-0.703262250266101,1.16924189814815,26.8225
"2","27","030348c36f7af14522566489dff43188","-0.356386768",1.15866617934315,"yes","yes","yes",4,0.607277582567094,1.66503564246609,-0.0994095630812801,0.413231226879104,0.104050925925926,10.9023842592593
"2","27","0b1714131634b09fcb8942b9eddb507f","-0.318798567",1.23319764591611,"yes","yes","no",3,-0.437294233230049,-0.650352137328928,-0.641307740481457,-0.473070254354357,0.874288194444444,21.18515625
"2","27","1071635c9adc4c22df4282c40e747fe3","-0.505339024",0.013862852782568,"no","yes","no",3,-0.416777068985827,-0.585562966159684,-0.583276911548316,-0.79927843841945,0.0769521604938272,42.4168865740741
"2","27","15cbd7f8e49bddd9e88a22471725a848","-0.83599078",-0.750829994255945,"yes","yes","yes",4,-0.43618639498792,-0.647896513800682,-0.129249350879708,0.0193194574420103,0.0882957175925926,14.538275462963
"2","27","1aa3e265697e601787ccde134f9b3988","2.623623688",-1.84048003555254,"yes","yes","yes",4,-0.429698894242015,-0.633516382419273,-0.3475067703408,-0.793123567021996,0.77265625,14.3472627314815
"2","27","38f83dde4299fed97ff23b10924cea3e","-1.071374535",1.12140044605667,"yes","yes","yes",4,-0.410732703536773,-0.5914761076157,0.359685524689366,-0.419215129626629,0.822146990740741,28.6561921296296
"2","27","39c5f4f21530873ca7650544621756dc","-0.702520948",-0.8909491514131,"yes","yes","yes",4,0.295939585705202,0.974926851076031,0.394587785960212,1.77345780571657,0.830633680555556,15.1817997685185
"2","27","3a34b13a531ee83af65b84dbf158b68e","1.006601072",1.2808977845228,"yes","yes","yes",4,2.44958155975622,-0.36735953360444,0.285090792971066,-0.636174346386904,0.237798032407407,15.9964525462963
"2","27","3daa21c436b798590168c7d101e5f26a","-0.136181019",0.711477379905424,"yes","yes","yes",4,-0.327113073020904,-0.406125643703685,0.61305303593945,0.684045568367106,0.141087962962963,5.49916666666667
"2","27","468b32df4eb12bf515af97bd56793654","0.326986205",-0.182900218970031,"yes","yes","yes",4,-0.32834942049912,-0.408866119561208,0.875431800506735,-0.682335881867813,0.0498061342592593,5.58730902777778
"2","27","4901e3633dbf91d67e910836bb575862","-0.512773421",0.796443251798591,"yes","yes","yes",4,-0.422595435433486,-0.617770924356159,-0.41797395006649,-0.543851275425085,1.40782407407407,8.57942708333333
"2","27","5edf17ff0ca07a9cf27a785da0d070a1","-1.336746202",-2.29661261097902,"yes","yes","yes",4,2.21429887389294,-0.512405030006176,0.975788672623356,NA,-1.7371556712963,5.37966435185185
"2","27","67f5d0b081c8695a191ae99bb6c59c72","0.197335988",0.702533603916669,"yes","yes","yes",4,0.928692476079387,2.37748078546907,3.67093546364992,-0.857749716695269,0.0553125,14.4987962962963
"2","27","6a86b899c29012069b91a8b8f132a38c","0.009803769",-0.564501327823559,"yes","yes","yes",4,0.357779116380822,1.11199975642273,-0.348031716117638,-1.01469893733036,0.158344907407407,7.22086226851852
"2","27","6e51cb4d431b5cb0ac428a530f5b2249","0.620520066",-0.0517248378016317,"yes","yes","yes",4,0.00648360980183529,0.333321535615892,-0.476019939888493,-0.996234323137997,0.147777777777778,19.964994212963
"2","27","70b49e818d5c9c7554df84106e6a2775","0.211051922",0.465523540214673,"yes","yes","yes",4,-0.437511369525506,-0.650833439540465,-0.281830431495422,-0.839285102502905,1.32923321759259,16.8818865740741
"2","27","9bbbd5fc4d70541c9301edc7a208f027","-0.602822334",0.0228066287713228,"yes","yes","yes",4,-0.418354630642618,-0.608370797490033,0.159289527418518,0.130107142596193,0.386614583333333,5.58548611111111
"2","27","c5b23e6c99f5f96a769417ae469cc2fe","-2.443504373",-0.928214884699577,"yes","no","yes",3,-0.42771364811212,-0.629115905056656,-0.370804002891682,0.462470198058741,0.144441550925926,8.91381944444444
"2","27","d90a0794eac152160944e17444c9ff23","0.56584405",-0.275319237520495,"yes","yes","yes",4,0.819370998346134,2.13515985570175,0.0586168034506103,1.88424549087075,1.10031539351852,5.07361111111111
"2","27","f554386a6292285eb186b5230f6fcef0","-0.239802547",0.274722985787909,"yes","yes","yes",4,0.651272054838505,1.7625533640198,-0.256264119244898,-0.473070254354357,1.36686342592593,14.9852604166667
"2","34","012ff2e29a5a9222b339af21c5efe6bf","1.071113333",-0.347940417749425,"no","no","yes",3,-0.297997812724623,-0.748525574855484,-0.495327807929288,-1.0058948588617,0.553391203703704,4.90872685185185
"2","34","04ef2cb137e512f014c74c02372fd1e0","0.279111969",0.129981543893082,"no","no","no",1,-0.295127126346594,-0.470178634044697,-0.493618472379547,-0.963038717583352,0.42546875,NA
"2","34","1c2836a729e594d4dc00006837c22496","-0.279111969",1.17016463687972,"yes","yes","yes",4,-0.211905092125264,-0.14190992796818,0.0837638741660377,0.914060270408102,0.886070601851852,4.3777025462963
"2","34","28fa1b79bf93378af14fcb811e6ae781","0.112433994",-0.631882289078212,"no","no","no",1,-0.277094756573921,-0.514882367683586,-0.346318855457785,-1.1687481957194,0.396064814814815,NA
"2","34","3a3363f7b398e785595216af9fbfae0f","2.970695039",-2.34115612836436,"no","no","yes",2,-0.313800523174554,-0.78326053165504,0.401917344900335,-0.371623967942209,0.253501157407407,NA
"2","34","600e878daeb4bb2ba64a869186855fd4","0.303730482",-1.37406698245246,"yes","yes","no",3,-0.116308448662719,0.65948627263143,0.745838031585338,-0.808756608981314,0.963666087962963,4.51044560185185
"2","34","62d45530cfe182ec5fa43888e27b1f4d","-0.910559521",0.515130418863812,"yes","no","yes",3,-0.233337692365118,-0.321581554283369,-0.503147000607715,-0.543048533055584,0.386293402777778,5.00391203703704
"2","34","65898f234c2a85d7f47e419d07078f61","-1.81645278",0.205886796624542,"yes","yes","yes",4,-0.233449175331255,-0.322516127112057,1.72744432025673,1.76261186771931,0.688315972222222,3.84644097222222
"2","34","67dba574336fed100076e6ec5f9c6e14","-1.222715378",1.62840745892519,"yes","yes","yes",4,4.91530800348513,-0.859116692916849,-0.163185935459066,0.290503414808201,1.18223958333333,17.6174826388889
"2","34","7a58a7c9b9ee179219608b7ea845dc03","0.456389068",-0.145526410465539,"yes","yes","yes",4,-0.232222862703747,-0.312235825996494,-0.504552793435826,1.47976133528224,1.40365451388889,4.9014525462963
"2","34","866795045b4c8415bfec4d93075d999e","-1.984355135",-0.811805851108333,"no","no","no",2,-0.00524354364865431,2.523725422656,-0.43607084220494,-0.834470293748321,0.0458371913580247,4.54726851851852
"2","34","a37f9876f434b33e819c2dfc71c31cba","0.84615641",-0.429468281794326,"no","no","yes",3,-0.289246399882863,-0.650706952119516,-0.507398294479938,0.965487639942114,1.93060185185185,3.93342592592593
"2","34","bc25aeb2573f2911ef04b2ff3ae9d170","-3.111402133",-0.0836776860176849,"yes","yes","yes",4,-0.254017782583546,-0.494944814004918,-0.517372810058882,-0.840898714940072,0.694279513888889,5.16917824074074
"2","34","c18ce06ecce6224e0f2569e0e4f5ce1f","0.079960943",-0.0611872407639202,"yes","yes","yes",4,-0.192785763432755,0.0183693121517421,0.0820562343856915,NA,0.557080439814815,4.4894849537037
"2","34","c9732386e191a1cbaa8594c7725b83fe","1.81645278",0.422357332192031,"yes","yes","yes",4,-0.232362216411418,-0.313404042032353,0.198414842933871,-0.564476603694755,0.445422453703704,4.89186921296296
"2","34","e1237398accd60031684bf13c0524f61","0.265514338",1.51876653831308,"yes","yes","yes",4,-0.248610858725897,-0.44961803181357,4.29347578506387,-0.243055544107178,1.88576967592593,5.5110474537037
"2","34","ffdffac740e565ea8d1faf97b582f5af","-1.438504448",0.636016562102801,"yes","yes","yes",4,-0.180132446776197,0.124443328207784,-0.283048003576457,-0.731615554680296,1.13915509259259,6.22545138888889
"2","37","0d0876612ecd8becae6025a0e199c801","0.501130195",0.609948726008407,"yes","no","yes",1,1.60431669599778,1.18836080492492,-0.273787752413079,0.303231083732229,0.0320543981481482,NA
"2","37","14b7204aaa575327ad8d28890bfe1b62","-0.533866275",-0.30535450102041,"no","no","yes",1,-0.821449432012856,-1.70873460783433,0.731813879268662,2.09163979242152,0.0328935185185185,NA
"2","37","1d3995820837bacd5124aeee8f1f2691","-1.479463399",1.2455394891102,"yes","no","yes",1,-0.210097442261187,-1.89250558550936,0.957201267078073,-1.1179151222798,0.0364293981481481,NA
"2","37","28cd6c7293e6e092586a483886767deb","-1.061125885",-0.607391433899362,"yes","yes","yes",2,0.705702927929063,0.123570140160794,-0.0723852509433229,0.678477553859001,0.0342418981481482,1.05429398148148
"2","37","2e27a5c0e840237aa18ce4e9092b4d19","1.625526025",-0.0716041790532248,"yes","yes","yes",2,1.29250262893568,1.41537201264113,0.0464810240046765,0.814205000500599,0.0328587962962963,1.08517361111111
"2","37","3814f07dda95492e8bafae70b50b48d4","0.472798562",0.816121762799689,"yes","yes","yes",2,0.764628420917176,0.253290830284343,0.0087400999113948,-0.942267838390672,0.0341261574074074,4.06886574074074
"2","37","386bb06745cfab17ea85e7231db3fe94","-1.597194385",0.0150672886424752,"yes","yes","yes",2,0.48964278697265,-0.352072390292218,0.00662378641083694,NA,0.0347743055555556,1.04259259259259
"2","37","3abecfa8fb474855fe98a90af52e9014","-0.980535416",-0.963269733074123,"yes","yes","yes",2,0.757262734293662,0.237075744018899,-0.0261790728478098,NA,0.0341203703703704,2.04980324074074
"2","37","3f4c1933abca9a4df55f3057a7a89fb0","1.483867838",-0.129385157517024,"yes","yes","yes",2,0.870203262520878,0.485707066755701,0.00239115940972124,0.303231083732229,0.0338773148148148,1.06635416666667
"2","37","43caad35a3f0ba46432c7b44bea77b17","-2.067790721",0.536409298872662,"yes","yes","yes",2,1.20902484720253,1.23160103496611,0.034135861918089,-0.247662670283669,0.0330671296296296,1.00484953703704
"2","37","4593817b41eca71b950d76902d0ec0eb","1.061125885",1.27836959051008,"yes","yes","yes",2,0.713068614552577,0.139785226426238,0.00909281882815444,-0.806540391749074,0.0342476851851852,1.7584837962963
"2","37","586387a5fc4e767b772677f2c4a6a05b","1.03279425",-2.42355264334105,"yes","yes","yes",2,-0.244470646504253,-1.96817598808143,-0.129525715458385,-0.399358051824279,0.0365104166666667,2.01788194444444
"2","37","5b934178773770f5c2dab0e8559f9670","0.501130195",-0.586380169003433,"yes","yes","yes",2,0.497008473596164,-0.335857304026774,0.0281396403331751,-0.000159679348990197,0.0330671296296296,1.2372337962963
"2","37","60a7d7a356bf1bdf1837fc0bc68f74ba","-2.039459087",0.171338571305932,"yes","yes","yes",2,0.776904565289699,0.280315974060082,3.06434407580018,-1.05404338268375,0.0340972222222222,1.90162037037037
"2","37","64127a55736e3b0b0d320269c34c4b95","-2.043863526",0.877842353431474,"yes","yes","yes",2,0.754807505419157,0.231670715263752,-0.0254736350142905,-0.415325986723291,0.0341493055555556,1.07795138888889
"2","37","68177cf80188382ffd10ccf90f364cb7","-1.536126672",0.749148355943921,"yes","yes","yes",2,1.1942934739555,1.19917086243522,4.03396837797243,1.05372402398577,0.0330902777777778,1.04975694444444
"2","37","7b4976ad3bda13602ac0e97424feca53","-0.026129414",-1.33359327686484,"yes","no","yes",1,0.803912082909251,0.339771290366709,-0.0261790728478098,1.29324304747095,0.0340046296296296,NA
"2","37","80efc6d348d9b119648f89d21f9cd8b3","-0.590529548",0.0413313697623824,"yes","yes","yes",2,0.0305149874402727,-1.36281276750487,-0.116475115538278,-0.622909140410441,0.0358506944444444,1.00189814814815
"2","37","81a3ebcdf42fbbf51f55142e55119f97","0.590529548",0.452364239288954,"yes","yes","yes",2,1.12800229434387,1.05323508604623,-0.0219464458466941,-0.191774898137129,0.0332696759259259,1.12467592592593
"2","37","9564ca4b6a1607b53134f8051ec024fa","0.533866275",0.183157407809891,"yes","yes","yes",2,0.352149970000387,-0.654754000580499,0.68384410658935,-1.02210751288573,0.0350694444444444,1.03849537037037
"2","37","997581ca70ea969a1ad0469144f4b608","-0.054461048",-0.280403623956497,"yes","yes","yes",2,0.752352276544652,0.226265686508604,0.0140308836627894,0.646541684060978,0.0341608796296296,1.22553240740741
"2","37","a23e6b850c46a690efad861bc21b2b4a","1.479463399",1.36898067037377,"yes","yes","yes",2,0.45281435385508,-0.433147821619436,-0.0766178779444386,-0.35943821457675,0.03484375,1.0433912037037
"2","37","a8abfd435ad0008ffddf3e636d16fb07","0.533866275",-0.732145819218926,"no","no","yes",1,-0.345135030358945,0.38841654916304,-0.584180399161564,1.62856968035019,0.0370949074074074,NA
"2","37","ae3f433954aecb35504b19de0a58cd8f","0.03053386",1.33483736491789,"yes","yes","yes",2,0.516650304592202,-0.292617073985592,-0.0395823916846762,2.01180011792647,0.0347106481481481,0.994525462962963
"2","37","b14278c4571580071ce0c4acfb8c6b2f","2.067790721",0.377511608097214,"yes","yes","yes",2,-0.340224572609936,-2.1789721095322,-0.193015120475121,-0.479197726319337,0.0367418981481481,1.1875462962963
"2","37","bc6d7421fba29a7b2d68d30802119a68","2.100526807",-0.325052561860343,"yes","yes","yes",2,0.440538209482556,-0.460172965395175,-0.0790869103617561,NA,0.0348263888888889,1.27384259259259
"2","37","c29d89c91a21088cb0f5c342ecdb2c62","-1.09386197",-1.05125440482582,"yes","yes","yes",2,-0.291119995119842,-2.07087153442924,1.98819866076651,-0.830492294097591,0.0366203703703704,1.02450231481481
"2","37","c984b3c72278082db94169dd75b528ad","0.03053386",0.328923058025384,"yes","yes","yes",2,1.08380817460279,0.955944568453566,0.048950056421994,-0.343470279677739,0.0333796296296296,1.09451388888889
"2","37","cf2af6d9b507ba0ec39462d89766cdea","-1.037198697",-0.360509071372219,"no","yes","no",1,-0.266567706374795,0.734338389492503,-0.578889615410169,0.51081423741938,0.0367361111111111,1.05971064814815
"2","37","d0580ec0c2a2c42391cfc6a22bdcd6ab","-1.597194385",-1.43996280540047,"yes","yes","yes",2,1.26058465356712,1.34510663882421,0.126900937025875,1.7882490293403,0.0329513888888889,4.71142361111111
"2","37","d4109559331db7600ccfbd5c02bde8b3","2.043863526",-2.98691718336309,"no","no","yes",1,-0.229739273257225,0.896489252146939,-0.572893393825255,0.383070758227287,0.0365625,NA
"2","37","d4f34c352ffa0685f7397ef2c6ebf639","3.074455558",-0.451120151235905,"yes","no","yes",1,-0.364776861354983,-2.23302239708368,-0.169382953052225,NA,0.0367939814814815,NA
"2","37","d58cd5fb55e524656f0480923219cc32","2.096122355",0.617827950344378,"yes","yes","yes",2,0.283403561514256,-0.806094805724639,1.53036950681249,-0.431293921622302,0.0352546296296296,1.05122685185185
"2","37","d73f75e5f5bd4f3cf45c6d2ca60ae4b1","-0.562197915",-0.0138232005894241,"yes","yes","yes",2,1.31214445993172,1.45861224268232,0.093392639933709,-0.255646637733175,0.0328472222222222,1.03483796296296
"2","37","d80641488b55a6bf6ce6800ada42e4ef","-0.472798562",0.725510682936005,"yes","yes","yes",2,0.951225815379532,0.664073015675581,2.99344757353149,0.782269130702576,0.0336921296296296,1.05283564814815
"2","37","e168e9e3c960e346ec80976219427bb5","-0.416135288",1.80627762102025,"yes","yes","yes",2,0.632046061693922,-0.0385807224936418,-0.0462840511031094,-0.702748814905499,0.0344212962962963,1.03846064814815
"2","37","e945d3a75b58dad585a7814101d27832","1.06553033",0.4970131771928,"yes","yes","yes",2,1.34160720642578,1.52347258774409,0.155823888200166,-1.1179151222798,0.0327604166666667,2.06158564814815
"2","37","fb5fbc4b13cd5c17e88df126fd4e292a","2.100526807",0.0281993292024288,"yes","yes","yes",2,0.386523174243453,-0.579083598008429,-0.0709743752762844,-0.734684684703522,0.0349768518518518,1.16375
"2","6","020000d44c3f57d931ae5045b36b9783","0.449670357",0.829898261588826,"yes","no","yes",7,1.18745251025525,1.03658925203259,0.285355956976614,-0.150484015382438,-0.00667100694444445,2.99637731481481
